email,leaveType,daysAllocated,year,daysUsed
kwesi.sarpong.63@thenoveltyconcepts.com,Sick Leave,18,2026,0
kwesi.sarpong.63@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
kwesi.sarpong.63@thenoveltyconcepts.com,Casual Leave,10,2026,0
kwesi.sarpong.63@thenoveltyconcepts.com,Study Leave,11,2026,0
kwesi.sarpong.63@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kojo.sarpong.64@thenoveltyconcepts.com,Annual Leave,18,2026,0
kojo.sarpong.64@thenoveltyconcepts.com,Sick Leave,20,2026,0
kojo.sarpong.64@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
kojo.sarpong.64@thenoveltyconcepts.com,Casual Leave,10,2026,0
kojo.sarpong.64@thenoveltyconcepts.com,Study Leave,19,2026,0
kojo.sarpong.64@thenoveltyconcepts.com,Maternity Leave,60,2026,0
blessing.owusu.65@thenoveltyconcepts.com,Annual Leave,17,2026,9
blessing.owusu.65@thenoveltyconcepts.com,Sick Leave,14,2026,0
blessing.owusu.65@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
blessing.owusu.65@thenoveltyconcepts.com,Casual Leave,7,2026,0
blessing.owusu.65@thenoveltyconcepts.com,Study Leave,15,2026,0
blessing.owusu.65@thenoveltyconcepts.com,Maternity Leave,60,2026,0
daniel.bonsu.66@thenoveltyconcepts.com,Annual Leave,23,2026,6
daniel.bonsu.66@thenoveltyconcepts.com,Sick Leave,21,2026,0
daniel.bonsu.66@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
daniel.bonsu.66@thenoveltyconcepts.com,Casual Leave,5,2026,0
daniel.bonsu.66@thenoveltyconcepts.com,Study Leave,18,2026,0
daniel.bonsu.66@thenoveltyconcepts.com,Paternity Leave,5,2026,5
ama.turkson.67@thenoveltyconcepts.com,Annual Leave,15,2026,0
ama.turkson.67@thenoveltyconcepts.com,Sick Leave,18,2026,0
ama.turkson.67@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
ama.turkson.67@thenoveltyconcepts.com,Casual Leave,10,2026,0
ama.turkson.67@thenoveltyconcepts.com,Study Leave,16,2026,0
ama.turkson.67@thenoveltyconcepts.com,Paternity Leave,5,2026,0
akua.danquah.68@thenoveltyconcepts.com,Annual Leave,16,2026,10
akua.danquah.68@thenoveltyconcepts.com,Sick Leave,19,2026,0
akua.danquah.68@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
akua.danquah.68@thenoveltyconcepts.com,Casual Leave,5,2026,0
akua.danquah.68@thenoveltyconcepts.com,Study Leave,15,2026,0
akua.danquah.68@thenoveltyconcepts.com,Paternity Leave,5,2026,0
rita.nkansah.69@thenoveltyconcepts.com,Annual Leave,16,2026,0
rita.nkansah.69@thenoveltyconcepts.com,Sick Leave,16,2026,0
rita.nkansah.69@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
rita.nkansah.69@thenoveltyconcepts.com,Casual Leave,10,2026,0
rita.nkansah.69@thenoveltyconcepts.com,Study Leave,19,2026,0
rita.nkansah.69@thenoveltyconcepts.com,Maternity Leave,60,2026,0
isaac.tetteh.70@thenoveltyconcepts.com,Annual Leave,24,2026,0
isaac.tetteh.70@thenoveltyconcepts.com,Sick Leave,16,2026,0
isaac.tetteh.70@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
isaac.tetteh.70@thenoveltyconcepts.com,Casual Leave,10,2026,0
isaac.tetteh.70@thenoveltyconcepts.com,Study Leave,15,2026,0
isaac.tetteh.70@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kofi.adu.71@thenoveltyconcepts.com,Annual Leave,26,2026,0
kofi.adu.71@thenoveltyconcepts.com,Sick Leave,20,2026,0
kofi.adu.71@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
kofi.adu.71@thenoveltyconcepts.com,Casual Leave,5,2026,0
kofi.adu.71@thenoveltyconcepts.com,Study Leave,12,2026,0
kofi.adu.71@thenoveltyconcepts.com,Maternity Leave,60,2026,0
blessing.annan.72@thenoveltyconcepts.com,Annual Leave,17,2026,0
blessing.annan.72@thenoveltyconcepts.com,Sick Leave,21,2026,0
blessing.annan.72@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
blessing.annan.72@thenoveltyconcepts.com,Casual Leave,5,2026,0
blessing.annan.72@thenoveltyconcepts.com,Study Leave,12,2026,0
blessing.annan.72@thenoveltyconcepts.com,Maternity Leave,60,2026,0
ama.frimpong.73@thenoveltyconcepts.com,Annual Leave,24,2026,0
ama.frimpong.73@thenoveltyconcepts.com,Sick Leave,14,2026,0
ama.frimpong.73@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
ama.frimpong.73@thenoveltyconcepts.com,Casual Leave,10,2026,0
ama.frimpong.73@thenoveltyconcepts.com,Study Leave,14,2026,0
ama.frimpong.73@thenoveltyconcepts.com,Paternity Leave,5,2026,0
yaa.frimpong.74@thenoveltyconcepts.com,Annual Leave,25,2026,0
yaa.frimpong.74@thenoveltyconcepts.com,Sick Leave,21,2026,0
yaa.frimpong.74@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
yaa.frimpong.74@thenoveltyconcepts.com,Casual Leave,10,2026,0
yaa.frimpong.74@thenoveltyconcepts.com,Study Leave,11,2026,0
yaa.frimpong.74@thenoveltyconcepts.com,Maternity Leave,60,2026,0
akua.adu.75@thenoveltyconcepts.com,Annual Leave,30,2026,0
akua.adu.75@thenoveltyconcepts.com,Sick Leave,20,2026,0
akua.adu.75@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
akua.adu.75@thenoveltyconcepts.com,Casual Leave,8,2026,0
akua.adu.75@thenoveltyconcepts.com,Study Leave,11,2026,0
akua.adu.75@thenoveltyconcepts.com,Maternity Leave,60,2026,0
ama.kwarteng.76@thenoveltyconcepts.com,Annual Leave,16,2026,0
ama.kwarteng.76@thenoveltyconcepts.com,Sick Leave,17,2026,0
ama.kwarteng.76@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
ama.kwarteng.76@thenoveltyconcepts.com,Casual Leave,8,2026,0
ama.kwarteng.76@thenoveltyconcepts.com,Study Leave,10,2026,0
ama.kwarteng.76@thenoveltyconcepts.com,Maternity Leave,60,2026,0
akua.mensah.77@thenoveltyconcepts.com,Annual Leave,23,2026,0
akua.mensah.77@thenoveltyconcepts.com,Sick Leave,19,2026,0
akua.mensah.77@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
akua.mensah.77@thenoveltyconcepts.com,Casual Leave,8,2026,0
akua.mensah.77@thenoveltyconcepts.com,Study Leave,14,2026,0
akua.mensah.77@thenoveltyconcepts.com,Paternity Leave,5,2026,0
prince.danquah.78@thenoveltyconcepts.com,Annual Leave,23,2026,0
prince.danquah.78@thenoveltyconcepts.com,Sick Leave,17,2026,0
prince.danquah.78@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
prince.danquah.78@thenoveltyconcepts.com,Casual Leave,6,2026,0
prince.danquah.78@thenoveltyconcepts.com,Study Leave,17,2026,0
prince.danquah.78@thenoveltyconcepts.com,Paternity Leave,5,2026,0
emmanuel.adjei.79@thenoveltyconcepts.com,Annual Leave,15,2026,0
emmanuel.adjei.79@thenoveltyconcepts.com,Sick Leave,17,2026,0
emmanuel.adjei.79@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
emmanuel.adjei.79@thenoveltyconcepts.com,Casual Leave,8,2026,0
emmanuel.adjei.79@thenoveltyconcepts.com,Study Leave,15,2026,0
emmanuel.adjei.79@thenoveltyconcepts.com,Maternity Leave,60,2026,0
akua.tetteh.80@thenoveltyconcepts.com,Annual Leave,30,2026,0
akua.tetteh.80@thenoveltyconcepts.com,Sick Leave,21,2026,0
akua.tetteh.80@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
akua.tetteh.80@thenoveltyconcepts.com,Casual Leave,7,2026,0
akua.tetteh.80@thenoveltyconcepts.com,Study Leave,16,2026,0
akua.tetteh.80@thenoveltyconcepts.com,Paternity Leave,5,2026,0
patricia.annan.81@thenoveltyconcepts.com,Annual Leave,22,2026,0
patricia.annan.81@thenoveltyconcepts.com,Sick Leave,14,2026,0
patricia.annan.81@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
patricia.annan.81@thenoveltyconcepts.com,Casual Leave,10,2026,0
patricia.annan.81@thenoveltyconcepts.com,Study Leave,19,2026,0
patricia.annan.81@thenoveltyconcepts.com,Paternity Leave,5,2026,0
afia.amankwah.82@thenoveltyconcepts.com,Annual Leave,16,2026,0
afia.amankwah.82@thenoveltyconcepts.com,Sick Leave,15,2026,0
afia.amankwah.82@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
afia.amankwah.82@thenoveltyconcepts.com,Casual Leave,5,2026,0
afia.amankwah.82@thenoveltyconcepts.com,Study Leave,10,2026,0
afia.amankwah.82@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kojo.owusu.83@thenoveltyconcepts.com,Annual Leave,26,2026,4
kojo.owusu.83@thenoveltyconcepts.com,Sick Leave,18,2026,0
kojo.owusu.83@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
kojo.owusu.83@thenoveltyconcepts.com,Casual Leave,10,2026,0
kojo.owusu.83@thenoveltyconcepts.com,Study Leave,15,2026,0
kojo.owusu.83@thenoveltyconcepts.com,Maternity Leave,60,2026,0
samuel.boateng.84@thenoveltyconcepts.com,Annual Leave,15,2026,0
samuel.boateng.84@thenoveltyconcepts.com,Sick Leave,20,2026,0
samuel.boateng.84@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
samuel.boateng.84@thenoveltyconcepts.com,Casual Leave,5,2026,0
samuel.boateng.84@thenoveltyconcepts.com,Study Leave,14,2026,0
samuel.boateng.84@thenoveltyconcepts.com,Paternity Leave,5,2026,0
yaw.yeboah.85@thenoveltyconcepts.com,Annual Leave,19,2026,0
yaw.yeboah.85@thenoveltyconcepts.com,Sick Leave,21,2026,0
yaw.yeboah.85@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
yaw.yeboah.85@thenoveltyconcepts.com,Casual Leave,6,2026,0
yaw.yeboah.85@thenoveltyconcepts.com,Study Leave,17,2026,0
yaw.yeboah.85@thenoveltyconcepts.com,Maternity Leave,60,2026,0
rita.acheampong.86@thenoveltyconcepts.com,Annual Leave,22,2026,0
rita.acheampong.86@thenoveltyconcepts.com,Sick Leave,17,2026,0
rita.acheampong.86@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
rita.acheampong.86@thenoveltyconcepts.com,Casual Leave,10,2026,0
rita.acheampong.86@thenoveltyconcepts.com,Study Leave,15,2026,0
rita.acheampong.86@thenoveltyconcepts.com,Maternity Leave,60,2026,0
emmanuel.appiah.87@thenoveltyconcepts.com,Annual Leave,20,2026,0
emmanuel.appiah.87@thenoveltyconcepts.com,Sick Leave,16,2026,0
emmanuel.appiah.87@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
emmanuel.appiah.87@thenoveltyconcepts.com,Casual Leave,7,2026,0
emmanuel.appiah.87@thenoveltyconcepts.com,Study Leave,11,2026,0
emmanuel.appiah.87@thenoveltyconcepts.com,Paternity Leave,5,2026,0
afia.mensah.88@thenoveltyconcepts.com,Annual Leave,25,2026,0
afia.mensah.88@thenoveltyconcepts.com,Sick Leave,14,2026,0
afia.mensah.88@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
afia.mensah.88@thenoveltyconcepts.com,Casual Leave,8,2026,0
afia.mensah.88@thenoveltyconcepts.com,Study Leave,19,2026,0
afia.mensah.88@thenoveltyconcepts.com,Maternity Leave,60,2026,0
abigail.yeboah.89@thenoveltyconcepts.com,Annual Leave,25,2026,0
abigail.yeboah.89@thenoveltyconcepts.com,Sick Leave,20,2026,0
abigail.yeboah.89@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
abigail.yeboah.89@thenoveltyconcepts.com,Casual Leave,5,2026,0
abigail.yeboah.89@thenoveltyconcepts.com,Study Leave,14,2026,0
abigail.yeboah.89@thenoveltyconcepts.com,Paternity Leave,5,2026,0
ebenezer.donkor.90@thenoveltyconcepts.com,Annual Leave,17,2026,0
ebenezer.donkor.90@thenoveltyconcepts.com,Sick Leave,16,2026,0
ebenezer.donkor.90@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
ebenezer.donkor.90@thenoveltyconcepts.com,Casual Leave,10,2026,0
ebenezer.donkor.90@thenoveltyconcepts.com,Study Leave,15,2026,0
ebenezer.donkor.90@thenoveltyconcepts.com,Paternity Leave,5,2026,0
sampson.bonsu.91@thenoveltyconcepts.com,Annual Leave,18,2026,0
sampson.bonsu.91@thenoveltyconcepts.com,Sick Leave,19,2026,0
sampson.bonsu.91@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
sampson.bonsu.91@thenoveltyconcepts.com,Casual Leave,7,2026,0
sampson.bonsu.91@thenoveltyconcepts.com,Study Leave,13,2026,0
sampson.bonsu.91@thenoveltyconcepts.com,Maternity Leave,60,2026,0
emmanuel.adu.92@thenoveltyconcepts.com,Annual Leave,19,2026,5
emmanuel.adu.92@thenoveltyconcepts.com,Sick Leave,18,2026,0
emmanuel.adu.92@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
emmanuel.adu.92@thenoveltyconcepts.com,Casual Leave,5,2026,0
emmanuel.adu.92@thenoveltyconcepts.com,Study Leave,18,2026,0
emmanuel.adu.92@thenoveltyconcepts.com,Paternity Leave,5,2026,0
nana.quansah.93@thenoveltyconcepts.com,Annual Leave,29,2026,1
nana.quansah.93@thenoveltyconcepts.com,Sick Leave,21,2026,0
nana.quansah.93@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
nana.quansah.93@thenoveltyconcepts.com,Casual Leave,7,2026,0
nana.quansah.93@thenoveltyconcepts.com,Study Leave,10,2026,0
nana.quansah.93@thenoveltyconcepts.com,Paternity Leave,5,2026,0
isaac.bonsu.94@thenoveltyconcepts.com,Annual Leave,28,2026,0
isaac.bonsu.94@thenoveltyconcepts.com,Sick Leave,18,2026,0
isaac.bonsu.94@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
isaac.bonsu.94@thenoveltyconcepts.com,Casual Leave,6,2026,0
isaac.bonsu.94@thenoveltyconcepts.com,Study Leave,13,2026,0
isaac.bonsu.94@thenoveltyconcepts.com,Maternity Leave,60,2026,0
afia.osei.95@thenoveltyconcepts.com,Annual Leave,21,2026,0
afia.osei.95@thenoveltyconcepts.com,Sick Leave,14,2026,0
afia.osei.95@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
afia.osei.95@thenoveltyconcepts.com,Casual Leave,5,2026,0
afia.osei.95@thenoveltyconcepts.com,Study Leave,10,2026,0
afia.osei.95@thenoveltyconcepts.com,Maternity Leave,60,2026,0
maame.turkson.96@thenoveltyconcepts.com,Annual Leave,18,2026,10
maame.turkson.96@thenoveltyconcepts.com,Sick Leave,20,2026,0
maame.turkson.96@thenoveltyconcepts.com,Compassionate Leave,7,2026,3
maame.turkson.96@thenoveltyconcepts.com,Casual Leave,7,2026,0
maame.turkson.96@thenoveltyconcepts.com,Study Leave,18,2026,0
maame.turkson.96@thenoveltyconcepts.com,Maternity Leave,60,2026,0
ebenezer.quansah.97@thenoveltyconcepts.com,Annual Leave,17,2026,0
ebenezer.quansah.97@thenoveltyconcepts.com,Sick Leave,21,2026,0
ebenezer.quansah.97@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
ebenezer.quansah.97@thenoveltyconcepts.com,Casual Leave,8,2026,0
ebenezer.quansah.97@thenoveltyconcepts.com,Study Leave,17,2026,0
ebenezer.quansah.97@thenoveltyconcepts.com,Paternity Leave,5,2026,0
adjoa.adu.98@thenoveltyconcepts.com,Annual Leave,19,2026,0
adjoa.adu.98@thenoveltyconcepts.com,Sick Leave,17,2026,0
adjoa.adu.98@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
adjoa.adu.98@thenoveltyconcepts.com,Casual Leave,7,2026,0
adjoa.adu.98@thenoveltyconcepts.com,Study Leave,18,2026,0
adjoa.adu.98@thenoveltyconcepts.com,Paternity Leave,5,2026,0
sampson.amankwah.99@thenoveltyconcepts.com,Annual Leave,16,2026,0
sampson.amankwah.99@thenoveltyconcepts.com,Sick Leave,18,2026,0
sampson.amankwah.99@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
sampson.amankwah.99@thenoveltyconcepts.com,Casual Leave,7,2026,0
sampson.amankwah.99@thenoveltyconcepts.com,Study Leave,20,2026,0
sampson.amankwah.99@thenoveltyconcepts.com,Maternity Leave,60,2026,0
akosua.bonsu.100@thenoveltyconcepts.com,Annual Leave,25,2026,0
akosua.bonsu.100@thenoveltyconcepts.com,Sick Leave,14,2026,0
akosua.bonsu.100@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
akosua.bonsu.100@thenoveltyconcepts.com,Casual Leave,9,2026,0
akosua.bonsu.100@thenoveltyconcepts.com,Study Leave,17,2026,0
akosua.bonsu.100@thenoveltyconcepts.com,Maternity Leave,60,2026,0
yaw.nkansah.101@thenoveltyconcepts.com,Annual Leave,27,2026,5
yaw.nkansah.101@thenoveltyconcepts.com,Sick Leave,14,2026,0
yaw.nkansah.101@thenoveltyconcepts.com,Compassionate Leave,5,2026,2
yaw.nkansah.101@thenoveltyconcepts.com,Casual Leave,7,2026,0
yaw.nkansah.101@thenoveltyconcepts.com,Study Leave,14,2026,0
yaw.nkansah.101@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kwesi.danquah.102@thenoveltyconcepts.com,Annual Leave,16,2026,0
kwesi.danquah.102@thenoveltyconcepts.com,Sick Leave,16,2026,0
kwesi.danquah.102@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
kwesi.danquah.102@thenoveltyconcepts.com,Casual Leave,8,2026,0
kwesi.danquah.102@thenoveltyconcepts.com,Study Leave,14,2026,0
kwesi.danquah.102@thenoveltyconcepts.com,Paternity Leave,5,2026,0
patricia.oppong.103@thenoveltyconcepts.com,Annual Leave,24,2026,0
patricia.oppong.103@thenoveltyconcepts.com,Sick Leave,21,2026,0
patricia.oppong.103@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
patricia.oppong.103@thenoveltyconcepts.com,Casual Leave,10,2026,0
patricia.oppong.103@thenoveltyconcepts.com,Study Leave,20,2026,0
patricia.oppong.103@thenoveltyconcepts.com,Maternity Leave,60,2026,0
patricia.donkor.104@thenoveltyconcepts.com,Annual Leave,28,2026,10
patricia.donkor.104@thenoveltyconcepts.com,Sick Leave,19,2026,0
patricia.donkor.104@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
patricia.donkor.104@thenoveltyconcepts.com,Casual Leave,7,2026,0
patricia.donkor.104@thenoveltyconcepts.com,Study Leave,19,2026,0
patricia.donkor.104@thenoveltyconcepts.com,Paternity Leave,5,2026,0
patricia.amankwah.105@thenoveltyconcepts.com,Annual Leave,23,2026,4
patricia.amankwah.105@thenoveltyconcepts.com,Sick Leave,18,2026,0
patricia.amankwah.105@thenoveltyconcepts.com,Compassionate Leave,6,2026,1
patricia.amankwah.105@thenoveltyconcepts.com,Casual Leave,8,2026,0
patricia.amankwah.105@thenoveltyconcepts.com,Study Leave,13,2026,0
patricia.amankwah.105@thenoveltyconcepts.com,Paternity Leave,5,2026,0
abena.turkson.106@thenoveltyconcepts.com,Annual Leave,27,2026,0
abena.turkson.106@thenoveltyconcepts.com,Sick Leave,18,2026,0
abena.turkson.106@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
abena.turkson.106@thenoveltyconcepts.com,Casual Leave,8,2026,0
abena.turkson.106@thenoveltyconcepts.com,Study Leave,18,2026,0
abena.turkson.106@thenoveltyconcepts.com,Maternity Leave,60,2026,0
samuel.adjei.107@thenoveltyconcepts.com,Annual Leave,19,2026,7
samuel.adjei.107@thenoveltyconcepts.com,Sick Leave,14,2026,0
samuel.adjei.107@thenoveltyconcepts.com,Compassionate Leave,8,2026,3
samuel.adjei.107@thenoveltyconcepts.com,Casual Leave,9,2026,0
samuel.adjei.107@thenoveltyconcepts.com,Study Leave,14,2026,0
samuel.adjei.107@thenoveltyconcepts.com,Paternity Leave,5,2026,0
gifty.danquah.108@thenoveltyconcepts.com,Annual Leave,16,2026,0
gifty.danquah.108@thenoveltyconcepts.com,Sick Leave,20,2026,0
gifty.danquah.108@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
gifty.danquah.108@thenoveltyconcepts.com,Casual Leave,7,2026,0
gifty.danquah.108@thenoveltyconcepts.com,Study Leave,12,2026,0
gifty.danquah.108@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwesi.turkson.109@thenoveltyconcepts.com,Annual Leave,19,2026,0
kwesi.turkson.109@thenoveltyconcepts.com,Sick Leave,18,2026,0
kwesi.turkson.109@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
kwesi.turkson.109@thenoveltyconcepts.com,Casual Leave,8,2026,0
kwesi.turkson.109@thenoveltyconcepts.com,Study Leave,20,2026,0
kwesi.turkson.109@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kojo.owusu.110@thenoveltyconcepts.com,Annual Leave,17,2026,0
kojo.owusu.110@thenoveltyconcepts.com,Sick Leave,20,2026,0
kojo.owusu.110@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
kojo.owusu.110@thenoveltyconcepts.com,Casual Leave,5,2026,0
kojo.owusu.110@thenoveltyconcepts.com,Study Leave,15,2026,0
kojo.owusu.110@thenoveltyconcepts.com,Maternity Leave,60,2026,0
patricia.amankwah.111@thenoveltyconcepts.com,Annual Leave,16,2026,10
patricia.amankwah.111@thenoveltyconcepts.com,Sick Leave,18,2026,0
patricia.amankwah.111@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
patricia.amankwah.111@thenoveltyconcepts.com,Casual Leave,10,2026,0
patricia.amankwah.111@thenoveltyconcepts.com,Study Leave,15,2026,0
patricia.amankwah.111@thenoveltyconcepts.com,Maternity Leave,60,2026,0
daniel.mensah.112@thenoveltyconcepts.com,Annual Leave,30,2026,5
daniel.mensah.112@thenoveltyconcepts.com,Sick Leave,21,2026,0
daniel.mensah.112@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
daniel.mensah.112@thenoveltyconcepts.com,Casual Leave,9,2026,0
daniel.mensah.112@thenoveltyconcepts.com,Study Leave,12,2026,0
daniel.mensah.112@thenoveltyconcepts.com,Paternity Leave,5,2026,0
isaac.acheampong.113@thenoveltyconcepts.com,Annual Leave,27,2026,0
isaac.acheampong.113@thenoveltyconcepts.com,Sick Leave,19,2026,0
isaac.acheampong.113@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
isaac.acheampong.113@thenoveltyconcepts.com,Casual Leave,8,2026,0
isaac.acheampong.113@thenoveltyconcepts.com,Study Leave,16,2026,0
isaac.acheampong.113@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwesi.asare.114@thenoveltyconcepts.com,Annual Leave,27,2026,0
kwesi.asare.114@thenoveltyconcepts.com,Sick Leave,17,2026,0
kwesi.asare.114@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
kwesi.asare.114@thenoveltyconcepts.com,Casual Leave,9,2026,0
kwesi.asare.114@thenoveltyconcepts.com,Study Leave,14,2026,0
kwesi.asare.114@thenoveltyconcepts.com,Paternity Leave,5,2026,0
akua.yeboah.115@thenoveltyconcepts.com,Annual Leave,18,2026,0
akua.yeboah.115@thenoveltyconcepts.com,Sick Leave,20,2026,0
akua.yeboah.115@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
akua.yeboah.115@thenoveltyconcepts.com,Casual Leave,7,2026,0
akua.yeboah.115@thenoveltyconcepts.com,Study Leave,16,2026,0
akua.yeboah.115@thenoveltyconcepts.com,Paternity Leave,5,2026,0
rita.kwarteng.116@thenoveltyconcepts.com,Annual Leave,21,2026,0
rita.kwarteng.116@thenoveltyconcepts.com,Sick Leave,18,2026,0
rita.kwarteng.116@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
rita.kwarteng.116@thenoveltyconcepts.com,Casual Leave,6,2026,0
rita.kwarteng.116@thenoveltyconcepts.com,Study Leave,14,2026,0
rita.kwarteng.116@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwame.owusu.117@thenoveltyconcepts.com,Annual Leave,20,2026,0
kwame.owusu.117@thenoveltyconcepts.com,Sick Leave,20,2026,0
kwame.owusu.117@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
kwame.owusu.117@thenoveltyconcepts.com,Casual Leave,10,2026,0
