email,name,issuer,issueDate,url
emmanuel.owusu.1452@thenoveltyconcepts.com,SHRM-CP,SHRM,2024-05-18,https://certs.provider.com/verify/86822
afia.yeboah.1893@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2025-07-08,https://certs.provider.com/verify/89347
kwame.baah.930@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-01-07,https://certs.provider.com/verify/60296
patricia.yeboah.235@thenoveltyconcepts.com,Google Cloud Architect,Google,2024-02-05,https://certs.provider.com/verify/79314
gifty.donkor.1886@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-05-17,https://certs.provider.com/verify/25238
gifty.donkor.1886@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2024-07-27,https://certs.provider.com/verify/63534
yaa.owusu.1543@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2025-07-15,https://certs.provider.com/verify/45749
kwesi.annan.1125@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2024-07-20,https://certs.provider.com/verify/83063
kwesi.annan.1125@thenoveltyconcepts.com,Google Analytics,Professional Institute,2024-01-04,https://certs.provider.com/verify/22727
maame.bonsu.517@thenoveltyconcepts.com,Google Cloud Architect,Google,2024-07-05,https://certs.provider.com/verify/76843
kwame.donkor.1216@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2025-04-03,https://certs.provider.com/verify/47581
kwame.donkor.1216@thenoveltyconcepts.com,Google Analytics,Professional Institute,2025-04-12,https://certs.provider.com/verify/85202
abigail.turkson.594@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2023-06-24,https://certs.provider.com/verify/47602
ama.turkson.1874@thenoveltyconcepts.com,Google Analytics,Professional Institute,2025-10-02,https://certs.provider.com/verify/66582
ama.turkson.1874@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2024-02-16,https://certs.provider.com/verify/62425
yaa.owusu.1161@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2025-06-28,https://certs.provider.com/verify/89740
yaa.owusu.1161@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2025-06-04,https://certs.provider.com/verify/16618
maame.turkson.1675@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2023-06-30,https://certs.provider.com/verify/86428
maame.turkson.1675@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2024-08-02,https://certs.provider.com/verify/86660
yaa.boateng.1931@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2024-03-12,https://certs.provider.com/verify/81534
yaa.boateng.1931@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-05-30,https://certs.provider.com/verify/26244
yaw.kwarteng.1501@thenoveltyconcepts.com,PHR,HRCI,2023-11-27,https://certs.provider.com/verify/24928
afia.annan.1829@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2025-11-15,https://certs.provider.com/verify/57735
afia.annan.1829@thenoveltyconcepts.com,PHR,HRCI,2025-05-07,https://certs.provider.com/verify/37522
patricia.amankwah.962@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2024-01-30,https://certs.provider.com/verify/75399
patricia.amankwah.962@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2025-12-13,https://certs.provider.com/verify/95991
afia.oppong.1428@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2025-07-12,https://certs.provider.com/verify/86332
yaa.bonsu.796@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2025-11-12,https://certs.provider.com/verify/61478
yaa.bonsu.796@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2024-02-09,https://certs.provider.com/verify/36333
patricia.quansah.1058@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2023-06-02,https://certs.provider.com/verify/52963
afia.asare.1421@thenoveltyconcepts.com,CPA,Professional Institute,2024-02-16,https://certs.provider.com/verify/19302
afia.asare.1421@thenoveltyconcepts.com,Financial Modeling,Professional Institute,2024-11-24,https://certs.provider.com/verify/51155
ama.yiadom.1771@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2025-12-09,https://certs.provider.com/verify/43300
ama.yiadom.1771@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2025-10-18,https://certs.provider.com/verify/11930
kojo.frimpong.518@thenoveltyconcepts.com,PHR,HRCI,2023-10-04,https://certs.provider.com/verify/19267
kojo.frimpong.518@thenoveltyconcepts.com,SHRM-CP,SHRM,2024-01-19,https://certs.provider.com/verify/18192
kwame.danquah.49@thenoveltyconcepts.com,PHR,HRCI,2025-02-25,https://certs.provider.com/verify/28466
kwame.danquah.49@thenoveltyconcepts.com,SHRM-CP,SHRM,2023-09-20,https://certs.provider.com/verify/79062
gifty.nkansah.1227@thenoveltyconcepts.com,Google Analytics,Professional Institute,2025-10-21,https://certs.provider.com/verify/62016
patricia.turkson.1611@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-04-02,https://certs.provider.com/verify/19207
yaw.frimpong.1691@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2024-01-17,https://certs.provider.com/verify/40893
afia.nkansah.1927@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2024-03-09,https://certs.provider.com/verify/82005
afia.nkansah.1927@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2024-08-23,https://certs.provider.com/verify/80197
rita.osei.1078@thenoveltyconcepts.com,Excel Expert,Professional Institute,2024-04-09,https://certs.provider.com/verify/67797
patricia.kwarteng.756@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2024-08-21,https://certs.provider.com/verify/77102
abena.gyamfi.367@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2024-05-02,https://certs.provider.com/verify/49530
emmanuel.adu.598@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2024-07-04,https://certs.provider.com/verify/13708
emmanuel.adu.598@thenoveltyconcepts.com,Google Analytics,Professional Institute,2024-06-08,https://certs.provider.com/verify/74775
abigail.owusu.781@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2023-09-27,https://certs.provider.com/verify/35869
abigail.owusu.781@thenoveltyconcepts.com,Google Analytics,Professional Institute,2024-06-09,https://certs.provider.com/verify/47808
sampson.tetteh.857@thenoveltyconcepts.com,Google Cloud Architect,Google,2025-03-25,https://certs.provider.com/verify/84983
sampson.tetteh.857@thenoveltyconcepts.com,AWS Certified Developer,AWS,2024-04-10,https://certs.provider.com/verify/76383
nana.owusu.316@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2023-04-27,https://certs.provider.com/verify/47139
nana.owusu.316@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2024-01-11,https://certs.provider.com/verify/90644
ebenezer.donkor.269@thenoveltyconcepts.com,Excel Expert,Professional Institute,2023-07-22,https://certs.provider.com/verify/66200
kojo.osei.1439@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2025-06-13,https://certs.provider.com/verify/13552
kow.sarpong.1606@thenoveltyconcepts.com,PHR,HRCI,2025-07-12,https://certs.provider.com/verify/28361
adjoa.turkson.1648@thenoveltyconcepts.com,Google Cloud Architect,Google,2025-08-13,https://certs.provider.com/verify/78467
kwaku.amankwah.1267@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2024-09-15,https://certs.provider.com/verify/36245
kwaku.donkor.1842@thenoveltyconcepts.com,AWS Certified Developer,AWS,2023-05-25,https://certs.provider.com/verify/78876
yaa.yiadom.703@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-02-29,https://certs.provider.com/verify/31477
yaa.yiadom.703@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-10-26,https://certs.provider.com/verify/60485
afia.mensah.1028@thenoveltyconcepts.com,CPA,Professional Institute,2024-01-05,https://certs.provider.com/verify/97216
samuel.quansah.1595@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2025-10-02,https://certs.provider.com/verify/69001
yaw.amankwah.1260@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2025-06-11,https://certs.provider.com/verify/72879
yaw.amankwah.1260@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2023-07-06,https://certs.provider.com/verify/72803
kwaku.osei.1956@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2025-07-09,https://certs.provider.com/verify/44583
abena.adjei.29@thenoveltyconcepts.com,React Nanodegree,Udacity,2024-08-26,https://certs.provider.com/verify/40514
akosua.quansah.12@thenoveltyconcepts.com,Google Cloud Architect,Google,2023-08-31,https://certs.provider.com/verify/70583
daniel.kwarteng.1223@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2025-10-05,https://certs.provider.com/verify/24399
daniel.oppong.589@thenoveltyconcepts.com,PHR,HRCI,2023-11-07,https://certs.provider.com/verify/48535
kojo.danquah.1100@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-01-11,https://certs.provider.com/verify/14149
kwesi.appiah.1664@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2023-09-04,https://certs.provider.com/verify/70960
sampson.tetteh.225@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2024-11-16,https://certs.provider.com/verify/26468
sampson.tetteh.225@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2023-12-01,https://certs.provider.com/verify/48647
nana.donkor.999@thenoveltyconcepts.com,Excel Expert,Professional Institute,2024-11-06,https://certs.provider.com/verify/29506
nana.donkor.999@thenoveltyconcepts.com,CPA,Professional Institute,2023-11-19,https://certs.provider.com/verify/85235
gifty.gyamfi.1682@thenoveltyconcepts.com,React Nanodegree,Udacity,2025-04-21,https://certs.provider.com/verify/54258
kwaku.frimpong.1997@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-06-14,https://certs.provider.com/verify/17139
kojo.bonsu.330@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2024-09-04,https://certs.provider.com/verify/43672
sampson.yiadom.1905@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2025-09-19,https://certs.provider.com/verify/79756
sampson.yiadom.1905@thenoveltyconcepts.com,PHR,HRCI,2024-05-03,https://certs.provider.com/verify/44003
nana.nkansah.1630@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2024-08-15,https://certs.provider.com/verify/39399
nana.nkansah.1630@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2025-10-13,https://certs.provider.com/verify/69436
adjoa.appiah.1035@thenoveltyconcepts.com,PHR,HRCI,2025-06-04,https://certs.provider.com/verify/86816
adjoa.appiah.1035@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2025-07-01,https://certs.provider.com/verify/56989
michael.appiah.583@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2025-02-01,https://certs.provider.com/verify/49978
michael.appiah.583@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2025-11-09,https://certs.provider.com/verify/44167
abigail.yeboah.980@thenoveltyconcepts.com,SHRM-CP,SHRM,2023-07-03,https://certs.provider.com/verify/89707
prince.acheampong.1016@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-12-20,https://certs.provider.com/verify/54403
kofi.quansah.361@thenoveltyconcepts.com,PHR,HRCI,2025-02-21,https://certs.provider.com/verify/26368
ebenezer.mensah.396@thenoveltyconcepts.com,Google Analytics,Professional Institute,2023-04-30,https://certs.provider.com/verify/74412
yaa.gyamfi.1683@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2024-02-03,https://certs.provider.com/verify/28718
daniel.amankwah.1864@thenoveltyconcepts.com,SHRM-CP,SHRM,2024-09-02,https://certs.provider.com/verify/28574
daniel.amankwah.1864@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2025-04-13,https://certs.provider.com/verify/11154
kojo.sarpong.648@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2023-08-15,https://certs.provider.com/verify/91370
kow.quansah.656@thenoveltyconcepts.com,PHR,HRCI,2025-07-12,https://certs.provider.com/verify/59250
maame.frimpong.665@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2025-10-05,https://certs.provider.com/verify/29072
maame.frimpong.665@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2025-02-04,https://certs.provider.com/verify/29751
akosua.tetteh.424@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-09-13,https://certs.provider.com/verify/86390
nana.frimpong.1197@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2023-04-18,https://certs.provider.com/verify/40784
nana.frimpong.1197@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2024-09-11,https://certs.provider.com/verify/88126
akosua.danquah.1393@thenoveltyconcepts.com,React Nanodegree,Udacity,2023-06-15,https://certs.provider.com/verify/41066
akosua.danquah.1393@thenoveltyconcepts.com,AWS Certified Developer,AWS,2025-10-05,https://certs.provider.com/verify/35368
blessing.boateng.824@thenoveltyconcepts.com,Google Analytics,Professional Institute,2024-03-04,https://certs.provider.com/verify/94720
isaac.nkansah.219@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-08-28,https://certs.provider.com/verify/12522
isaac.nkansah.219@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-02-20,https://certs.provider.com/verify/79389
nana.boateng.658@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2024-02-27,https://certs.provider.com/verify/10868
nana.boateng.658@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2025-06-02,https://certs.provider.com/verify/61909
yaw.owusu.601@thenoveltyconcepts.com,Excel Expert,Professional Institute,2024-06-19,https://certs.provider.com/verify/38617
michael.amankwah.599@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-08-07,https://certs.provider.com/verify/75546
emmanuel.nkansah.1169@thenoveltyconcepts.com,Google Analytics,Professional Institute,2024-10-17,https://certs.provider.com/verify/85635
emmanuel.nkansah.1169@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2023-07-16,https://certs.provider.com/verify/17585
ama.donkor.905@thenoveltyconcepts.com,AWS Certified Developer,AWS,2025-06-02,https://certs.provider.com/verify/70037
kwame.annan.236@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2024-02-11,https://certs.provider.com/verify/69215
prince.turkson.463@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-07-02,https://certs.provider.com/verify/25005
kojo.appiah.266@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2023-12-06,https://certs.provider.com/verify/19049
gifty.kwarteng.1480@thenoveltyconcepts.com,PHR,HRCI,2024-07-31,https://certs.provider.com/verify/14718
isaac.bonsu.35@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2025-04-23,https://certs.provider.com/verify/45271
isaac.bonsu.35@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2025-10-02,https://certs.provider.com/verify/28205
patricia.asare.1466@thenoveltyconcepts.com,React Nanodegree,Udacity,2024-01-02,https://certs.provider.com/verify/86633
patricia.asare.1466@thenoveltyconcepts.com,Google Cloud Architect,Google,2025-03-27,https://certs.provider.com/verify/56714
rita.bonsu.1357@thenoveltyconcepts.com,CPA,Professional Institute,2023-04-09,https://certs.provider.com/verify/78925
rita.bonsu.1357@thenoveltyconcepts.com,Excel Expert,Professional Institute,2024-08-04,https://certs.provider.com/verify/52719
gifty.owusu.444@thenoveltyconcepts.com,Financial Modeling,Professional Institute,2025-02-25,https://certs.provider.com/verify/10055
afia.bonsu.706@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2024-12-08,https://certs.provider.com/verify/32240
kofi.mensah.1955@thenoveltyconcepts.com,CPA,Professional Institute,2023-05-21,https://certs.provider.com/verify/86630
abena.mensah.530@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-05-17,https://certs.provider.com/verify/72458
patricia.mensah.802@thenoveltyconcepts.com,Google Analytics,Professional Institute,2025-10-12,https://certs.provider.com/verify/78789
akosua.baah.1602@thenoveltyconcepts.com,Google Analytics,Professional Institute,2024-04-18,https://certs.provider.com/verify/32112
akosua.baah.1602@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2024-06-05,https://certs.provider.com/verify/70839
abena.yeboah.973@thenoveltyconcepts.com,AWS Certified Developer,AWS,2023-09-07,https://certs.provider.com/verify/29839
maame.amankwah.1694@thenoveltyconcepts.com,PHR,HRCI,2025-12-20,https://certs.provider.com/verify/56841
kojo.nkansah.200@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2024-09-03,https://certs.provider.com/verify/60305
kojo.nkansah.200@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2025-02-03,https://certs.provider.com/verify/76878
patricia.annan.1998@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-07-16,https://certs.provider.com/verify/43492
emmanuel.mensah.1409@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2024-06-03,https://certs.provider.com/verify/73094
kofi.donkor.1293@thenoveltyconcepts.com,React Nanodegree,Udacity,2024-12-21,https://certs.provider.com/verify/14275
kofi.donkor.1293@thenoveltyconcepts.com,Google Cloud Architect,Google,2024-03-29,https://certs.provider.com/verify/90305
daniel.appiah.1389@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2024-01-09,https://certs.provider.com/verify/55278
kwesi.asare.1107@thenoveltyconcepts.com,Excel Expert,Professional Institute,2023-11-25,https://certs.provider.com/verify/71607
kwesi.asare.1107@thenoveltyconcepts.com,Financial Modeling,Professional Institute,2025-04-24,https://certs.provider.com/verify/76642
emmanuel.mensah.1237@thenoveltyconcepts.com,Excel Expert,Professional Institute,2025-08-08,https://certs.provider.com/verify/89451
emmanuel.mensah.1237@thenoveltyconcepts.com,CPA,Professional Institute,2023-07-06,https://certs.provider.com/verify/51085
kwesi.turkson.680@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2023-05-05,https://certs.provider.com/verify/55431
kwame.mensah.187@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2023-05-30,https://certs.provider.com/verify/89644
nana.oppong.381@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2024-08-03,https://certs.provider.com/verify/35103
nana.oppong.381@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2025-04-22,https://certs.provider.com/verify/82125
ama.mensah.1089@thenoveltyconcepts.com,Google Cloud Architect,Google,2025-04-28,https://certs.provider.com/verify/52700
ama.mensah.1089@thenoveltyconcepts.com,React Nanodegree,Udacity,2025-06-22,https://certs.provider.com/verify/70031
nana.bonsu.1612@thenoveltyconcepts.com,Google Analytics,Professional Institute,2024-04-17,https://certs.provider.com/verify/90622
akua.donkor.1358@thenoveltyconcepts.com,PHR,HRCI,2023-11-09,https://certs.provider.com/verify/89935
yaw.frimpong.1799@thenoveltyconcepts.com,Excel Expert,Professional Institute,2024-05-20,https://certs.provider.com/verify/29064
prince.acheampong.1921@thenoveltyconcepts.com,SHRM-CP,SHRM,2024-03-26,https://certs.provider.com/verify/54334
prince.acheampong.1921@thenoveltyconcepts.com,PHR,HRCI,2025-05-20,https://certs.provider.com/verify/38998
daniel.kwarteng.474@thenoveltyconcepts.com,Financial Modeling,Professional Institute,2023-09-13,https://certs.provider.com/verify/10672
michael.adu.785@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2024-02-24,https://certs.provider.com/verify/88517
kojo.appiah.446@thenoveltyconcepts.com,SHRM-CP,SHRM,2023-09-30,https://certs.provider.com/verify/87916
kojo.appiah.446@thenoveltyconcepts.com,PHR,HRCI,2023-11-19,https://certs.provider.com/verify/33165
isaac.yiadom.522@thenoveltyconcepts.com,Google Cloud Architect,Google,2025-04-06,https://certs.provider.com/verify/30723
ama.osei.1436@thenoveltyconcepts.com,SHRM-CP,SHRM,2025-08-28,https://certs.provider.com/verify/47638
sampson.donkor.1577@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2024-12-31,https://certs.provider.com/verify/97269
patricia.boateng.1091@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2023-11-03,https://certs.provider.com/verify/62863
kojo.owusu.110@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2025-05-21,https://certs.provider.com/verify/76252
kojo.owusu.110@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2024-04-24,https://certs.provider.com/verify/99869
prince.kwarteng.1015@thenoveltyconcepts.com,Cybersecurity Fundamentals,CompTIA,2025-01-06,https://certs.provider.com/verify/40699
prince.kwarteng.1015@thenoveltyconcepts.com,React Nanodegree,Udacity,2024-09-24,https://certs.provider.com/verify/44314
kwaku.owusu.1623@thenoveltyconcepts.com,AWS Certified Developer,AWS,2024-11-18,https://certs.provider.com/verify/56279
kwaku.owusu.1623@thenoveltyconcepts.com,Cybersecurity Fundamentals,CompTIA,2023-07-20,https://certs.provider.com/verify/39714
kow.kwarteng.1586@thenoveltyconcepts.com,SHRM-CP,SHRM,2023-09-28,https://certs.provider.com/verify/30565
kojo.danquah.483@thenoveltyconcepts.com,CPA,Professional Institute,2024-10-24,https://certs.provider.com/verify/93893
isaac.nkansah.946@thenoveltyconcepts.com,SHRM-CP,SHRM,2024-03-09,https://certs.provider.com/verify/59825
isaac.nkansah.946@thenoveltyconcepts.com,PHR,HRCI,2025-11-26,https://certs.provider.com/verify/57566
kofi.turkson.1277@thenoveltyconcepts.com,AWS Certified Developer,AWS,2023-12-14,https://certs.provider.com/verify/65235
kofi.turkson.1277@thenoveltyconcepts.com,Cybersecurity Fundamentals,CompTIA,2024-12-07,https://certs.provider.com/verify/11287
sampson.annan.1922@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2024-01-31,https://certs.provider.com/verify/82305
prince.annan.369@thenoveltyconcepts.com,React Nanodegree,Udacity,2025-08-22,https://certs.provider.com/verify/41630
yaw.turkson.867@thenoveltyconcepts.com,CPA,Professional Institute,2024-07-26,https://certs.provider.com/verify/40291
yaw.turkson.867@thenoveltyconcepts.com,ACCA,Professional Institute,2025-10-31,https://certs.provider.com/verify/96149
kwame.donkor.1007@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2025-06-10,https://certs.provider.com/verify/75329
kwame.donkor.1007@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2025-07-05,https://certs.provider.com/verify/76503
patricia.boateng.345@thenoveltyconcepts.com,Excel Expert,Professional Institute,2025-04-03,https://certs.provider.com/verify/78093
kojo.kwarteng.184@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-10-18,https://certs.provider.com/verify/36317
kwaku.adu.1967@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-07-05,https://certs.provider.com/verify/84844
kow.appiah.441@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2024-07-19,https://certs.provider.com/verify/75857
prince.yiadom.864@thenoveltyconcepts.com,Excel Expert,Professional Institute,2024-12-12,https://certs.provider.com/verify/16920
prince.yiadom.864@thenoveltyconcepts.com,ACCA,Professional Institute,2024-02-09,https://certs.provider.com/verify/65956
rita.annan.1830@thenoveltyconcepts.com,AWS Certified Developer,AWS,2025-02-17,https://certs.provider.com/verify/83230
prince.quansah.1546@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2024-08-11,https://certs.provider.com/verify/52052
kofi.turkson.159@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2023-04-12,https://certs.provider.com/verify/12745
kwame.baah.240@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2025-04-03,https://certs.provider.com/verify/82278
afia.sarpong.131@thenoveltyconcepts.com,Google Analytics,Professional Institute,2023-07-29,https://certs.provider.com/verify/79917
afia.sarpong.131@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2025-11-22,https://certs.provider.com/verify/23132
samuel.adjei.898@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2025-07-03,https://certs.provider.com/verify/93811
kwame.kwarteng.728@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-06-03,https://certs.provider.com/verify/62884
kwame.kwarteng.728@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2025-09-21,https://certs.provider.com/verify/63353
prince.adu.283@thenoveltyconcepts.com,Google Cloud Architect,Google,2023-08-07,https://certs.provider.com/verify/62402
prince.adu.283@thenoveltyconcepts.com,React Nanodegree,Udacity,2024-07-04,https://certs.provider.com/verify/64265
michael.asare.62@thenoveltyconcepts.com,Excel Expert,Professional Institute,2023-05-17,https://certs.provider.com/verify/98416
ama.osei.1268@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2024-01-22,https://certs.provider.com/verify/15903
kow.oppong.1314@thenoveltyconcepts.com,Excel Expert,Professional Institute,2024-12-25,https://certs.provider.com/verify/79471
blessing.kwarteng.331@thenoveltyconcepts.com,React Nanodegree,Udacity,2025-08-30,https://certs.provider.com/verify/26039
blessing.kwarteng.331@thenoveltyconcepts.com,AWS Certified Developer,AWS,2024-03-06,https://certs.provider.com/verify/29253
kwaku.adu.979@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2025-03-16,https://certs.provider.com/verify/17511
abigail.bonsu.1345@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-10-29,https://certs.provider.com/verify/36262
samuel.gyamfi.1088@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-10-29,https://certs.provider.com/verify/47395
kwesi.adjei.558@thenoveltyconcepts.com,React Nanodegree,Udacity,2024-06-12,https://certs.provider.com/verify/18783
kwesi.adjei.558@thenoveltyconcepts.com,Cybersecurity Fundamentals,CompTIA,2024-10-04,https://certs.provider.com/verify/15904
kow.adjei.1348@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-07-04,https://certs.provider.com/verify/63949
kwaku.yiadom.1792@thenoveltyconcepts.com,React Nanodegree,Udacity,2024-09-17,https://certs.provider.com/verify/70996
kwaku.yiadom.1792@thenoveltyconcepts.com,Google Cloud Architect,Google,2024-03-10,https://certs.provider.com/verify/55635
rita.bonsu.881@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2023-05-14,https://certs.provider.com/verify/38529
daniel.baah.1592@thenoveltyconcepts.com,React Nanodegree,Udacity,2023-11-10,https://certs.provider.com/verify/63699
yaw.oppong.1651@thenoveltyconcepts.com,React Nanodegree,Udacity,2024-03-26,https://certs.provider.com/verify/53887
patricia.bonsu.1230@thenoveltyconcepts.com,Google Analytics,Professional Institute,2023-12-12,https://certs.provider.com/verify/28197
adjoa.nkansah.1519@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2025-10-16,https://certs.provider.com/verify/34457
akua.bonsu.1824@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-12-08,https://certs.provider.com/verify/38887
akua.bonsu.1824@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-10-10,https://certs.provider.com/verify/79981
abena.annan.948@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2024-02-14,https://certs.provider.com/verify/97386
abena.annan.948@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-05-02,https://certs.provider.com/verify/71642
prince.yeboah.308@thenoveltyconcepts.com,Google Cloud Architect,Google,2025-06-22,https://certs.provider.com/verify/59541
prince.yeboah.308@thenoveltyconcepts.com,Cybersecurity Fundamentals,CompTIA,2025-06-16,https://certs.provider.com/verify/86091
nana.frimpong.664@thenoveltyconcepts.com,React Nanodegree,Udacity,2025-05-09,https://certs.provider.com/verify/79240
kojo.amankwah.1822@thenoveltyconcepts.com,PHR,HRCI,2024-10-31,https://certs.provider.com/verify/47561
adjoa.appiah.977@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2024-01-28,https://certs.provider.com/verify/22993
